STDR_YY_CD,STDR_QU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TRDAR_CHNGE_IX_NM,OPR_SALE_MT_AVRG,CLS_SALE_MT_AVRG,SU_OPR_SALE_MT_AVRG,SU_CLS_SALE_MT_AVRG
2017,3,A,골목상권,1000087,후암로28길,정체,98,63,97,50
2017,3,R,전통시장,1001476,풍납시장,다이나믹,96,47,97,50
2017,3,A,골목상권,1000072,장문로45길,다이나믹,92,49,97,50
2017,3,A,골목상권,1000672,시흥대로138길,다이나믹,97,45,97,50
2017,3,A,골목상권,1000555,강서로17가길,상권축소,106,47,97,50
2017,3,A,골목상권,1000122,용답중앙길,정체,119,59,97,50
2017,3,R,전통시장,1001352,번동북부골목시장,상권확장,95,51,97,50
2017,3,A,골목상권,1000805,대학14길,정체,108,90,97,50
2017,3,A,골목상권,1000581,국회대로7길,상권축소,98,43,97,50
2017,3,A,골목상권,1000933,일원로3길,정체,102,52,97,50
2017,3,A,골목상권,1000310,화랑로14길,상권확장,90,52,97,50
2017,3,A,골목상권,1000221,휘경로3길,정체,103,55,97,50
2017,3,A,골목상권,1000428,증산서길,정체,134,59,97,50
2017,3,A,골목상권,1000705,도신로60길,정체,121,52,97,50
2017,3,A,골목상권,1000837,행운길,다이나믹,90,47,97,50
2017,3,A,골목상권,1000663,독산로64길,정체,104,51,97,50
2017,3,A,골목상권,1000707,디지털로37길,다이나믹,69,44,97,50
2017,3,A,골목상권,1000794,난향길,상권확장,90,54,97,50
2017,3,D,발달상권,1001236,서울 종로구 안국역_2,상권확장,94,55,97,50
2017,3,R,전통시장,1001326,회기시장,정체,110,52,97,50
2017,3,R,전통시장,1001368,연서시장,정체,115,58,97,50
2017,3,D,발달상권,1001180,신촌역,정체,116,55,97,50
2017,3,A,골목상권,1000263,돌곶이로22길,정체,117,56,97,50
2017,3,A,골목상권,1000980,상암로51길,다이나믹,85,47,97,50
2017,3,A,골목상권,1000304,종암로5길,정체,112,65,97,50
2017,3,A,골목상권,1000308,한천로76길,상권축소,101,42,97,50
2017,3,A,골목상권,1000161,자양로45길,상권확장,86,53,97,50
2017,3,A,골목상권,1000051,녹사평대로26길,상권확장,89,54,97,50
2017,3,A,골목상권,1000763,서달로14길,상권확장,85,69,97,50
2017,3,A,골목상권,1000237,동일로157길,상권축소,102,49,97,50
2017,3,A,골목상권,1000917,삼성로115길,다이나믹,81,49,97,50
2017,3,A,골목상권,1000063,우사단로14길,다이나믹,92,45,97,50
2017,3,R,전통시장,1001377,영천시장,정체,115,59,97,50
2017,3,A,골목상권,1000297,정릉로26길,정체,117,61,97,50
2017,3,A,골목상권,1000113,아차산로11길,상권확장,83,58,97,50
2017,3,A,골목상권,1000195,장한로14길,상권축소,108,43,97,50
2017,3,A,골목상권,1000902,논현로63길,다이나믹,89,48,97,50
2017,3,D,발달상권,1001133,청담사거리_3,다이나믹,83,49,97,50
2017,3,A,골목상권,1000858,방배천로4안길,상권확장,87,50,97,50
2017,3,A,골목상권,1000027,필운대로1길,상권확장,72,52,97,50
2017,3,A,골목상권,1000212,천호대로77길,상권축소,118,42,97,50
2017,3,R,전통시장,1001382,백련시장,정체,127,82,97,50
2017,3,A,골목상권,1000473,마포대로4길,정체,102,50,97,50
2017,3,A,골목상권,1000750,사당로23길,정체,130,59,97,50
2017,3,A,골목상권,1000915,봉은사로57길,다이나믹,85,41,97,50
2017,3,A,골목상권,1000730,영등포로80길,상권축소,99,46,97,50
2017,3,R,전통시장,1001445,영도시장,상권축소,178,43,97,50
2017,3,D,발달상권,1001219,서울 종로구 동대문역_1,정체,117,59,97,50
2017,3,R,전통시장,1001392,동진시장,상권확장,79,53,97,50
2017,3,R,전통시장,1001325,청량리청과물시장,정체,114,53,97,50
2017,3,A,골목상권,1000370,방학로15길,다이나믹,94,49,97,50
2017,3,D,발달상권,1001158,당산역_2,다이나믹,82,49,97,50
2017,3,R,전통시장,1001384,마포시장,정체,138,55,97,50
2017,3,A,골목상권,1000867,사평대로26길,정체,115,54,97,50
2017,3,A,골목상권,1000767,성대로29길,상권확장,94,57,97,50
2017,3,R,전통시장,1001416,공항시장,상권확장,62,56,97,50
2017,3,R,전통시장,1001348,동북시장,다이나믹,95,47,97,50
2017,3,R,전통시장,1001276,평화시장,정체,116,51,97,50
2017,3,D,발달상권,1001076,구로역,상권확장,74,54,97,50
2017,3,R,전통시장,1001371,대조시장,상권확장,97,52,97,50
2017,3,R,전통시장,1001302,면곡골목시장,다이나믹,97,49,97,50
2017,3,D,발달상권,1001113,서울 동작구 노량진1동_1,정체,127,74,97,50
2017,3,R,전통시장,1001299,한아름시장,상권축소,110,50,97,50
2017,3,R,전통시장,1001322,동부시장,정체,132,77,97,50
2017,3,R,전통시장,1001370,역촌중앙시장,상권축소,145,37,97,50
2017,3,R,전통시장,1001305,자양종합시장,상권축소,230,28,97,50
2017,3,R,전통시장,1001344,번동시장,정체,127,50,97,50
2017,3,R,전통시장,1001442,신노량진시장,정체,149,61,97,50
2017,3,R,전통시장,1001356,수유중앙시장,상권축소,99,45,97,50
2017,3,D,발달상권,1001237,서울 종로구 경복궁역_2,정체,110,52,97,50
2017,3,A,골목상권,1000923,삼성로75길,다이나믹,77,40,97,50
2017,3,D,발달상권,1001135,신사동 가로수길,다이나믹,85,47,97,50
2017,3,A,골목상권,1000641,도림로6길,정체,104,52,97,50
2017,3,D,발달상권,1001164,서울 마포구 마포역_1,정체,112,52,97,50
2017,3,D,발달상권,1001092,강남구 논현역_1,다이나믹,89,42,97,50
2017,3,A,골목상권,1000954,삼전로13길,다이나믹,91,45,97,50
2017,3,D,발달상권,1001189,서울 중구 명동역,상권축소,103,49,97,50
2017,3,A,골목상권,1000184,사가정로13길,정체,116,53,97,50
2017,3,A,골목상권,1000566,강서로8길,다이나믹,82,44,97,50
2017,3,D,발달상권,1001239,디지털미디어시티,다이나믹,48,34,97,50
2017,3,D,발달상권,1001165,서울 광진구 건대입구역_2,상권확장,74,51,97,50
2017,3,A,골목상권,1000773,여의대방로24길,상권축소,110,49,97,50
2017,3,A,골목상권,1000233,동일로139가길,상권축소,102,44,97,50
2017,3,A,골목상권,1000554,강서로15길,상권축소,98,43,97,50
2017,3,A,골목상권,1000471,마포대로12길,다이나믹,83,45,97,50
2017,3,D,발달상권,1001138,압구정 로데오거리_1,다이나믹,91,44,97,50
2017,3,A,골목상권,1000346,한천로109길,다이나믹,96,49,97,50
2017,3,R,전통시장,1001314,경동시장,정체,175,91,97,50
2017,3,A,골목상권,1000577,공항대로59길,상권확장,82,51,97,50
2017,3,A,골목상권,1000142,동일로18길,다이나믹,77,45,97,50
2017,3,D,발달상권,1001115,서울 강남구 강남구청역_2,다이나믹,89,46,97,50
2017,3,D,발달상권,1001083,서울 송파구 석촌역_2,상권축소,110,47,97,50
2017,3,A,골목상권,1000079,한강대로43길,상권확장,86,50,97,50
2017,3,D,발달상권,1001056,서울 송파구 가락시장역,다이나믹,89,43,97,50
2017,3,A,골목상권,1000523,목동중앙남로3가길,다이나믹,93,44,97,50
2017,3,R,전통시장,1001307,능동로골목시장,상권축소,106,50,97,50
2017,3,A,골목상권,1000170,난계로30길,상권축소,103,48,97,50
2017,3,A,골목상권,1000854,동광로1길,정체,105,53,97,50
2017,3,D,발달상권,1001232,서울 종로구 종로3가역_2,정체,107,56,97,50
2017,3,A,골목상권,1000093,마장로27길,정체,129,56,97,50
2017,3,R,전통시장,1001462,강남골목시장,상권축소,113,41,97,50
2017,3,D,발달상권,1001091,삼성역_2,상권확장,91,56,97,50
2017,3,D,발달상권,1001107,방이동 먹자골목,다이나믹,84,45,97,50
2017,3,A,골목상권,1000624,고척로52길,상권축소,99,44,97,50
2017,3,U,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,정체,134,57,97,50
2017,3,D,발달상권,1001226,서울 종로구 종로5가역_2,상권확장,97,57,97,50
2017,3,A,골목상권,1000760,상도로61길,상권확장,86,56,97,50
2017,3,D,발달상권,1001023,가산디지털단지역_2,다이나믹,65,47,97,50
2017,3,R,전통시장,1001490,길동복조리시장,상권축소,103,47,97,50
2017,3,A,골목상권,1000929,압구정로2길,다이나믹,82,35,97,50
2017,3,R,전통시장,1001292,이태원제일시장,상권확장,79,53,97,50
2017,3,D,발달상권,1001179,강서구청,다이나믹,82,44,97,50
2017,3,A,골목상권,1000205,전농로4길,정체,138,52,97,50
2017,3,R,전통시장,1001340,정릉시장,정체,118,59,97,50
2017,3,A,골목상권,1000447,증가로10길,다이나믹,87,47,97,50
2017,3,A,골목상권,1000743,동작대로7길,다이나믹,92,49,97,50
2017,3,R,전통시장,1001321,답십리현대시장,정체,129,55,97,50
2017,3,A,골목상권,1000590,방화대로6라길,다이나믹,81,47,97,50
2017,3,A,골목상권,1000576,공항대로55길,상권확장,90,51,97,50
2017,3,A,골목상권,1000815,신림동길,상권확장,88,50,97,50
2017,3,A,골목상권,1000603,화곡로13길,다이나믹,83,46,97,50
2017,3,A,골목상권,1000511,곰달래로5길,상권축소,106,47,97,50
2017,3,A,골목상권,1000800,남부순환로248길,정체,107,51,97,50
2017,3,A,골목상권,1000591,양천로14길,다이나믹,82,47,97,50
2017,3,A,골목상권,1000078,한강대로15길,정체,125,64,97,50
2017,3,A,골목상권,1000650,오류로8길,상권축소,100,50,97,50
2017,3,R,전통시장,1001448,흑석시장,정체,105,55,97,50
2017,3,A,골목상권,1000737,대방동27길,다이나믹,96,48,97,50
2017,3,A,골목상권,1001006,천호대로197길,상권확장,86,50,97,50
2017,3,R,전통시장,1001354,우이시장,상권확장,88,54,97,50
2017,3,D,발달상권,1001043,동작구 총신대입구역_2,정체,110,54,97,50
2017,3,A,골목상권,1000552,가로공원로76가길,다이나믹,95,47,97,50
2017,3,A,골목상권,1000495,와우산로29길,다이나믹,54,41,97,50
2017,3,A,골목상권,1000947,백제고분로33길,다이나믹,78,44,97,50
2017,3,R,전통시장,1001363,쌍문역골목시장,정체,99,52,97,50
2017,3,A,골목상권,1000617,경인로15길,정체,107,51,97,50
2017,3,A,골목상권,1000349,한천로132길,상권축소,101,45,97,50
2017,3,D,발달상권,1001099,포스코사거리_2,상권확장,89,52,97,50
2017,3,D,발달상권,1001222,동묘앞역,상권축소,120,48,97,50
2017,3,A,골목상권,1000924,선릉로121길,다이나믹,87,42,97,50
2017,3,A,골목상권,1000164,자양번영로3길,정체,108,61,97,50
2017,3,A,골목상권,1000876,언남길,다이나믹,93,47,97,50
2017,3,A,골목상권,1000560,강서로45다길,다이나믹,76,44,97,50
2017,3,A,골목상권,1000548,중앙로55길,정체,123,54,97,50
2017,3,A,골목상권,1000353,노해로63다길,다이나믹,82,40,97,50
2017,3,D,발달상권,1001245,서울 성북구 성신여대입구역,다이나믹,95,48,97,50
2017,3,D,발달상권,1001181,서울 광진구 군자역,상권확장,92,51,97,50
2017,3,A,골목상권,1000358,도당로29길,다이나믹,90,46,97,50
2017,3,R,전통시장,1001273,남대문시장,정체,134,58,97,50
2017,3,D,발달상권,1001136,오목교역,다이나믹,82,49,97,50
2017,3,A,골목상권,1000041,장충단로8길,정체,100,57,97,50
2017,3,A,골목상권,1000427,증산로9길,상권축소,100,49,97,50
2017,3,A,골목상권,1000843,소담길,정체,153,68,97,50
2017,3,A,골목상권,1000269,동소문로15길,상권확장,95,50,97,50
2017,3,A,골목상권,1000183,무학로45길,상권축소,141,45,97,50
2017,3,A,골목상권,1000006,북촌로11길,상권확장,90,59,97,50
2017,3,A,골목상권,1000684,경인로77길,정체,110,53,97,50
2017,3,D,발달상권,1001058,역삼역_1,다이나믹,86,44,97,50
2017,3,A,골목상권,1000337,솔매로50길,상권축소,99,49,97,50
2017,3,A,골목상권,1000952,백제고분로46길,상권축소,100,48,97,50
2017,3,A,골목상권,1000321,도봉로18길,정체,115,55,97,50
2017,3,D,발달상권,1001069,은마아파트입구사거리_3,다이나믹,73,48,97,50
2017,3,D,발달상권,1001037,양재역,정체,98,51,97,50
2017,3,A,골목상권,1000376,우이천로4다길,정체,99,53,97,50
2017,3,A,골목상권,1000988,양재대로124길,다이나믹,79,41,97,50
2017,3,A,골목상권,1000156,용마산로21길,다이나믹,89,49,97,50
2017,3,A,골목상권,1000807,미성5길,상권확장,93,54,97,50
2017,3,D,발달상권,1001257,서울 강북구 수유역_2,다이나믹,89,48,97,50
2017,3,A,골목상권,1000267,돌곶이로8길,정체,133,60,97,50
2017,3,A,골목상권,1000065,원효로19길,상권확장,97,62,97,50
2017,3,A,골목상권,1000675,시흥대로153길,상권축소,100,46,97,50
2017,3,A,골목상권,1000186,사가정로2길,상권확장,81,51,97,50
2017,3,A,골목상권,1000909,도산대로50길,상권확장,78,50,97,50
2017,3,A,골목상권,1000166,천호대로123길,정체,103,52,97,50
2017,3,A,골목상권,1000008,북촌로5나길,다이나믹,62,48,97,50
2017,3,A,골목상권,1000273,보국문로16길,정체,105,55,97,50
2017,3,D,발달상권,1001063,교대역_4,상권확장,96,54,97,50
2017,3,A,골목상권,1000160,자양로26길,다이나믹,85,42,97,50
2017,3,A,골목상권,1000708,디지털로57길,다이나믹,93,46,97,50
2017,3,A,골목상권,1000536,오목로23길,상권축소,106,47,97,50
2017,3,A,골목상권,1000171,답십리로23길,상권확장,96,54,97,50
2017,3,A,골목상권,1000717,신길로42길,정체,102,55,97,50
2017,3,A,골목상권,1000437,명지대길,다이나믹,78,46,97,50
2017,3,A,골목상권,1000941,동남로20길,다이나믹,90,48,97,50
2017,3,A,골목상권,1000851,논현로1길,상권축소,98,49,97,50
2017,3,A,골목상권,1000332,삼양로54길,정체,126,56,97,50
2017,3,A,골목상권,1000248,면목로78길,상권축소,106,44,97,50
2017,3,A,골목상권,1000152,아차산로51길,상권축소,104,49,97,50
2017,3,A,골목상권,1000658,금하로24길,상권축소,101,47,97,50
2017,3,A,골목상권,1000751,사당로23나길,정체,112,52,97,50
2017,3,A,골목상권,1000187,서울시립대로16길,상권확장,89,71,97,50
2017,3,A,골목상권,1000327,삼각산로28길,다이나믹,88,40,97,50
2017,3,A,골목상권,1000385,석계로1길,상권확장,95,53,97,50
2017,3,A,골목상권,1000261,길음로7길,정체,150,55,97,50
2017,3,A,골목상권,1000300,종암로16길,정체,119,57,97,50
2017,3,A,골목상권,1000094,마장로39길,정체,110,54,97,50
2017,3,A,골목상권,1000298,정릉로27길,정체,111,64,97,50
2017,3,A,골목상권,1000423,증산로15길,상권축소,102,46,97,50
2017,3,A,골목상권,1000401,연서로16길,다이나믹,97,47,97,50
2017,3,A,골목상권,1000586,등촌로51길,정체,101,53,97,50
2017,3,A,골목상권,1000686,경인로90길,다이나믹,85,49,97,50
2017,3,A,골목상권,1000025,통일로12길,정체,134,81,97,50
2017,3,A,골목상권,1000814,승방길,다이나믹,83,48,97,50
2017,3,A,골목상권,1000048,퇴계로8길,정체,110,67,97,50
2017,3,R,전통시장,1001414,송화골목시장,정체,114,55,97,50
2017,3,A,골목상권,1000463,독막로22길,정체,111,55,97,50
2017,3,A,골목상권,1000664,독산로70길,정체,99,54,97,50
2017,3,D,발달상권,1001262,서울 노원구 노원역_2,상권축소,99,43,97,50
2017,3,A,골목상권,1000097,매봉길,상권확장,81,63,97,50
2017,3,A,골목상권,1000944,백제고분로22길,다이나믹,88,47,97,50
2017,3,A,골목상권,1000239,망우로68길,다이나믹,94,45,97,50
2017,3,A,골목상권,1000225,공릉로12가길,상권확장,56,51,97,50
2017,3,A,골목상권,1000235,동일로140길,정체,110,56,97,50
2017,3,D,발달상권,1001256,서울 강북구 수유역_1,상권축소,98,46,97,50
2017,3,A,골목상권,1000047,퇴계로56길,정체,132,53,97,50
2017,3,D,발달상권,1001149,한남오거리,정체,112,54,97,50
2017,3,R,전통시장,1001331,면목골목시장,상권축소,112,50,97,50
2017,3,R,전통시장,1001294,마장축산물시장,정체,125,54,97,50
2017,3,A,골목상권,1000822,신사로20길,상권확장,93,52,97,50
2017,3,A,골목상권,1000607,화곡로59길,상권확장,77,51,97,50
2017,3,A,골목상권,1000045,퇴계로18길,상권축소,99,50,97,50
2017,3,A,골목상권,1000316,노해로23길,다이나믹,86,44,97,50
2017,3,A,골목상권,1000772,여의대방로22카길,다이나믹,93,45,97,50
2017,3,A,골목상권,1000826,인헌길,정체,97,52,97,50
2017,3,R,전통시장,1001335,묵1동도깨비시장,상권축소,100,49,97,50
2017,3,A,골목상권,1000209,천호대로12길,상권축소,136,47,97,50
2017,3,A,골목상권,1000633,구로중앙로19길,상권축소,112,45,97,50
2017,3,A,골목상권,1000039,명동길,정체,165,59,97,50
2017,3,D,발달상권,1001020,장지역,다이나믹,44,35,97,50
2017,3,A,골목상권,1000891,개포로28길,상권축소,102,47,97,50
2017,3,A,골목상권,1000981,상암로5길,정체,107,50,97,50
2017,3,A,골목상권,1000588,등촌로5길,다이나믹,95,46,97,50
2017,3,R,전통시장,1001290,이촌종합시장,정체,125,55,97,50
2017,3,R,전통시장,1001266,동대문종합시장,정체,144,63,97,50
2017,3,D,발달상권,1001216,서울 종로구 종로3가역_1,정체,122,55,97,50
2017,3,A,골목상권,1000132,광나루로52길,상권확장,85,52,97,50
2017,3,R,전통시장,1001309,조양시장,정체,115,62,97,50
2017,3,R,전통시장,1001470,강남시장_강남,상권확장,89,56,97,50
2017,3,A,골목상권,1000168,경희대로3길,다이나믹,88,45,97,50
2017,3,D,발달상권,1001159,서울 강동구 천호역,정체,103,53,97,50
2017,3,R,전통시장,1001318,청량리전통시장,정체,139,69,97,50
2017,3,R,전통시장,1001388,영진시장,정체,108,54,97,50
2017,3,D,발달상권,1001065,은마아파트입구사거리_1,정체,99,52,97,50
2017,3,A,골목상권,1000574,공항대로38길,다이나믹,88,49,97,50
2017,3,R,전통시장,1001407,등마루시장,상권확장,90,69,97,50
2017,3,R,전통시장,1001428,박미시장,정체,185,56,97,50
2017,3,R,전통시장,1001484,양지골목시장,정체,102,57,97,50
2017,3,R,전통시장,1001469,양재시장,상권축소,115,47,97,50
2017,3,D,발달상권,1001060,가락시장,상권확장,77,58,97,50
